                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    294,                0.76796,                0.42823,                0.91328,                0.94019,                0.89116,                0.95752,                0.74359,                0.87019,                0.44183,                0.95081,              0.0071092,              0.0071092,              0.0071092
                    295,                 0.7576,                0.42115,                0.90911,                0.94063,                0.88776,                0.95579,                0.74279,                0.86828,                0.43973,                0.95014,              0.0070993,              0.0070993,              0.0070993
                    296,                0.75604,                0.42424,                0.90318,                0.93864,                0.88448,                0.95649,                 0.7464,                0.86622,                0.43929,                0.95265,              0.0070894,              0.0070894,              0.0070894
                    297,                 0.7783,                0.43123,                0.91514,                0.92306,                0.90136,                0.95342,                0.74038,                0.86971,                 0.4366,                0.95079,              0.0070795,              0.0070795,              0.0070795
                    298,                0.75589,                0.42565,                0.90605,                0.93163,                0.90816,                0.95232,                0.74292,                0.86919,                0.43683,                0.94945,              0.0070696,              0.0070696,              0.0070696
                    299,                0.74606,                0.41844,                0.90466,                0.93008,                0.90136,                0.95384,                0.73979,                0.86818,                0.43856,                0.95171,              0.0070597,              0.0070597,              0.0070597
                    300,                 0.7749,                0.43702,                0.91861,                0.92746,                0.90136,                0.95278,                0.73817,                0.87638,                0.44052,                0.95614,              0.0070498,              0.0070498,              0.0070498
                    301,                0.75776,                0.42032,                0.90936,                0.92124,                0.90136,                0.95316,                0.73846,                 0.8818,                0.43566,                0.95891,              0.0070399,              0.0070399,              0.0070399
                    302,                0.75947,                0.42246,                0.89915,                0.92208,                0.90476,                0.95336,                0.73323,                0.88944,                0.43812,                0.96151,                0.00703,                0.00703,                0.00703
                    303,                0.75624,                0.41817,                0.90725,                0.93163,                0.90476,                 0.9544,                 0.7349,                0.89194,                 0.4385,                0.96258,              0.0070201,              0.0070201,              0.0070201
                    304,                0.76547,                0.42858,                0.91178,                 0.9399,                0.90422,                0.95821,                0.73617,                0.88897,                0.44098,                 0.9627,              0.0070102,              0.0070102,              0.0070102
                    305,                0.74029,                 0.4196,                0.90725,                0.94274,                0.89596,                0.95926,                0.73866,                0.87989,                0.43845,                  0.961,              0.0070003,              0.0070003,              0.0070003
                    306,                 0.7414,                0.41791,                0.89842,                0.94627,                0.89456,                0.95962,                0.74099,                0.87983,                0.43137,                0.96353,              0.0069904,              0.0069904,              0.0069904
                    307,                0.76463,                0.42607,                0.89923,                0.93998,                0.89796,                0.95871,                0.74324,                0.87806,                0.43034,                0.96404,              0.0069805,              0.0069805,              0.0069805
                    308,                 0.7486,                0.41978,                0.90743,                0.93948,                0.89767,                0.95518,                 0.7377,                0.87423,                0.43099,                0.96235,              0.0069706,              0.0069706,              0.0069706
                    309,                0.76123,                0.42612,                0.90527,                 0.9429,                0.89871,                 0.9573,                0.74187,                0.86667,                 0.4257,                0.95782,              0.0069607,              0.0069607,              0.0069607
                    310,                0.76437,                0.42766,                0.90799,                0.93454,                0.90136,                0.95837,                  0.744,                 0.8642,                 0.4233,                0.95537,              0.0069508,              0.0069508,              0.0069508
                    311,                0.73975,                0.41217,                0.90696,                0.95191,                0.88776,                0.95707,                0.74252,                0.86642,                0.42431,                0.95441,              0.0069409,              0.0069409,              0.0069409
                    312,                0.75907,                0.41959,                0.90731,                0.94577,                0.88095,                 0.9581,                 0.7425,                0.86642,                0.42266,                 0.9531,               0.006931,               0.006931,               0.006931
                    313,                0.75348,                0.43012,                0.91024,                0.95392,                0.88435,                0.95862,                0.74143,                 0.8721,                0.42172,                0.95924,              0.0069211,              0.0069211,              0.0069211
                    314,                0.75328,                0.42212,                0.90403,                0.94934,                0.89243,                0.95881,                0.74719,                0.86443,                0.42379,                 0.9557,              0.0069112,              0.0069112,              0.0069112
                    315,                0.74492,                0.41367,                0.89851,                0.94515,                0.89456,                0.95588,                0.74127,                0.86649,                0.42248,                0.95423,              0.0069013,              0.0069013,              0.0069013
                    316,                  0.751,                0.41095,                0.89761,                0.94394,                0.89116,                0.95497,                0.73864,                0.86404,                0.42544,                0.95029,              0.0068914,              0.0068914,              0.0068914
                    317,                0.74491,                0.41245,                0.90346,                0.94895,                0.88523,                0.95629,                0.74098,                 0.8655,                0.42785,                0.94902,              0.0068815,              0.0068815,              0.0068815
                    318,                0.76184,                0.41737,                0.90127,                0.94659,                0.88435,                 0.9548,                0.74297,                0.86615,                0.42617,                0.95006,              0.0068716,              0.0068716,              0.0068716
                    319,                0.73691,                0.41187,                0.89402,                0.94549,                0.88493,                0.95685,                0.74224,                0.86668,                0.42831,                0.95061,              0.0068617,              0.0068617,              0.0068617
                    320,                0.74451,                0.41556,                0.90124,                0.89072,                0.94256,                0.95932,                0.74238,                0.86622,                0.42765,                0.95078,              0.0068518,              0.0068518,              0.0068518
                    321,                0.75129,                0.41726,                0.90487,                0.94294,                 0.8993,                0.95855,                0.74494,                0.86925,                0.42646,                0.94995,              0.0068419,              0.0068419,              0.0068419
                    322,                0.73982,                0.40859,                0.89547,                0.94248,                0.89174,                0.95835,                0.74681,                0.86774,                0.42507,                0.94998,               0.006832,               0.006832,               0.006832
                    323,                 0.7468,                0.41721,                0.91229,                0.93551,                 0.8881,                0.95654,                 0.7464,                0.86753,                0.42585,                0.95016,              0.0068221,              0.0068221,              0.0068221
                    324,                0.74557,                0.41247,                0.90077,                 0.8857,                0.94882,                0.96007,                0.74812,                0.86665,                0.42745,                0.95066,              0.0068122,              0.0068122,              0.0068122
                    325,                0.74023,                0.40833,                0.90037,                0.87685,                0.93537,                0.95907,                0.74464,                0.86587,                0.42931,                0.95087,              0.0068023,              0.0068023,              0.0068023
                    326,                0.74164,                0.41549,                0.89687,                0.95503,                0.86735,                0.95837,                0.74269,                0.86313,                0.43378,                0.95054,              0.0067924,              0.0067924,              0.0067924
                    327,                0.74134,                0.40918,                0.90125,                0.96225,                0.86689,                0.95808,                0.73925,                0.86361,                0.43493,                0.94993,              0.0067825,              0.0067825,              0.0067825
                    328,                0.76204,                0.43129,                0.89971,                0.96752,                0.86395,                0.95587,                0.74506,                0.85999,                0.43388,                0.94862,              0.0067726,              0.0067726,              0.0067726
                    329,                0.75169,                0.41976,                0.90677,                  0.962,                0.86054,                0.95746,                0.74702,                0.86007,                0.43498,                0.94862,              0.0067627,              0.0067627,              0.0067627
                    330,                 0.7216,                0.40527,                0.89969,                0.95808,                0.86395,                0.95688,                0.74972,                0.85846,                0.43371,                0.94724,              0.0067528,              0.0067528,              0.0067528
                    331,                0.73263,                0.41474,                 0.8962,                0.89511,                0.92889,                0.95709,                0.74921,                0.85774,                0.43329,                0.94654,              0.0067429,              0.0067429,              0.0067429
                    332,                0.77129,                0.43069,                0.91594,                 0.9693,                0.85914,                0.95738,                0.75294,                0.85547,                0.43139,                0.94468,               0.006733,               0.006733,               0.006733
                    333,                0.73003,                0.40578,                0.89588,                0.96403,                0.86395,                0.95798,                0.75085,                 0.8552,                0.43014,                0.94645,              0.0067231,              0.0067231,              0.0067231
                    334,                0.73496,                0.40456,                0.89609,                0.94698,                0.88776,                0.95842,                0.75012,                0.85322,                0.43046,                0.94778,              0.0067132,              0.0067132,              0.0067132
                    335,                0.72386,                0.40497,                0.90296,                 0.9592,                0.87964,                0.96315,                0.74975,                0.85377,                0.42858,                0.94851,              0.0067033,              0.0067033,              0.0067033
                    336,                0.74176,                0.41771,                0.89466,                0.95577,                0.88201,                0.95784,                0.75055,                0.85164,                0.42842,                0.94636,              0.0066934,              0.0066934,              0.0066934
                    337,                 0.7337,                0.41315,                0.89286,                0.93876,                0.88638,                0.96393,                0.74822,                0.84933,                 0.4271,                0.94377,              0.0066835,              0.0066835,              0.0066835
                    338,                0.75602,                 0.4237,                0.90577,                0.95443,                0.87755,                 0.9567,                0.74685,                0.85194,                 0.4259,                 0.9452,              0.0066736,              0.0066736,              0.0066736
                    339,                0.74241,                0.41701,                0.89343,                0.93273,                0.89116,                0.96034,                0.74622,                 0.8527,                0.42558,                0.94477,              0.0066637,              0.0066637,              0.0066637
                    340,                 0.7301,                0.40453,                 0.8992,                0.93255,                0.88776,                0.95467,                0.74746,                0.85543,                0.42472,                0.94505,              0.0066538,              0.0066538,              0.0066538
                    341,                0.71443,                0.39953,                0.89155,                 0.9357,                0.89097,                0.95378,                0.74477,                0.85794,                0.42529,                 0.9468,              0.0066439,              0.0066439,              0.0066439
                    342,                0.73951,                 0.4195,                0.89752,                0.93033,                0.89116,                0.95595,                0.75144,                0.85793,                0.42358,                0.94632,               0.006634,               0.006634,               0.006634
                    343,                0.72252,                0.40522,                0.89508,                0.91656,                0.90816,                  0.958,                0.74746,                0.85776,                0.42283,                0.94661,              0.0066241,              0.0066241,              0.0066241
                    344,                0.74467,                0.41649,                0.89934,                  0.936,                0.89542,                 0.9583,                0.74863,                  0.858,                0.42065,                0.94864,              0.0066142,              0.0066142,              0.0066142
                    345,                0.74216,                0.41894,                0.89512,                0.92614,                0.90476,                0.96006,                0.75232,                0.85811,                0.42257,                0.94879,              0.0066043,              0.0066043,              0.0066043
                    346,                0.72127,                0.40044,                0.89087,                0.92381,                0.90816,                0.96013,                0.75519,                0.85823,                0.42222,                0.94588,              0.0065944,              0.0065944,              0.0065944
                    347,                0.72143,                0.40547,                  0.885,                0.93627,                0.89946,                 0.9618,                0.75295,                0.86038,                0.42122,                0.94604,              0.0065845,              0.0065845,              0.0065845
                    348,                 0.7095,                 0.4033,                 0.8911,                0.93929,                0.89459,                0.96113,                 0.7539,                0.85729,                0.42201,                 0.9441,              0.0065746,              0.0065746,              0.0065746
                    349,                 0.7192,                0.40416,                0.89159,                0.91755,                0.91156,                0.96057,                0.75473,                0.85683,                0.41937,                0.94488,              0.0065647,              0.0065647,              0.0065647
                    350,                0.72543,                0.40522,                0.89631,                0.91501,                0.91554,                0.96073,                0.75277,                0.85529,                0.41847,                0.94424,              0.0065548,              0.0065548,              0.0065548
                    351,                0.73952,                0.41679,                0.89523,                  0.921,                0.91209,                0.96088,                0.75345,                 0.8546,                0.41925,                0.94267,              0.0065449,              0.0065449,              0.0065449
                    352,                0.71324,                0.40423,                0.89522,                 0.9218,                0.92217,                0.96115,                0.75343,                 0.8537,                0.41919,                  0.942,               0.006535,               0.006535,               0.006535
                    353,                0.70862,                0.40325,                0.88547,                0.92676,                0.91156,                0.96038,                0.75267,                0.85506,                0.42094,                0.94188,              0.0065251,              0.0065251,              0.0065251
                    354,                 0.7292,                0.41663,                0.90236,                0.92769,                0.91637,                0.96064,                0.75003,                0.85759,                0.42624,                0.94346,              0.0065152,              0.0065152,              0.0065152
                    355,                0.71759,                0.40426,                0.89179,                0.92773,                  0.917,                0.96033,                0.74938,                0.85857,                0.42687,                0.94407,              0.0065053,              0.0065053,              0.0065053
                    356,                 0.7215,                0.39869,                0.89433,                 0.9276,                0.91522,                0.95964,                0.74788,                0.85596,                0.42609,                0.94266,              0.0064954,              0.0064954,              0.0064954
                    357,                0.72389,                0.40987,                0.89342,                0.92737,                0.91203,                0.96014,                0.75171,                0.85659,                0.42562,                0.94204,              0.0064855,              0.0064855,              0.0064855
                    358,                0.72256,                 0.4034,                0.89086,                 0.9306,                0.91224,                0.95973,                0.75082,                0.85747,                0.42562,                0.94164,              0.0064756,              0.0064756,              0.0064756
                    359,                0.73425,                 0.4317,                0.90717,                0.93043,                0.91837,                0.95977,                0.74996,                0.85492,                0.42427,                0.93975,              0.0064657,              0.0064657,              0.0064657
                    360,                0.71567,                0.40524,                0.89217,                0.93423,                0.91797,                0.96505,                0.75142,                0.85379,                0.42404,                0.93868,              0.0064558,              0.0064558,              0.0064558
                    361,                0.70451,                0.39873,                0.89874,                0.93113,                0.91837,                0.96491,                  0.752,                0.85577,                0.42448,                0.93995,              0.0064459,              0.0064459,              0.0064459
                    362,                0.70926,                0.39829,                0.89038,                0.92828,                0.91837,                0.96473,                0.75235,                0.85823,                0.42741,                0.94129,               0.006436,               0.006436,               0.006436
                    363,                0.72455,                0.40329,                0.88833,                0.92637,                0.92517,                0.96542,                0.75024,                0.86078,                0.42677,                0.94277,              0.0064261,              0.0064261,              0.0064261
                    364,                0.72184,                0.40046,                0.89254,                0.93448,                0.92172,                0.96486,                0.74981,                0.85984,                0.42826,                0.94282,              0.0064162,              0.0064162,              0.0064162
                    365,                0.71997,                0.39672,                 0.8896,                 0.9248,                0.92177,                0.96409,                0.74866,                0.85892,                0.42724,                0.94178,              0.0064063,              0.0064063,              0.0064063
                    366,                0.70265,                0.39146,                0.89234,                 0.9216,                0.92177,                 0.9635,                0.74783,                0.85796,                 0.4275,                0.94072,              0.0063964,              0.0063964,              0.0063964
                    367,                0.73525,                 0.4148,                0.89977,                0.92161,                0.91969,                0.96193,                0.74966,                0.85888,                0.42743,                 0.9408,              0.0063865,              0.0063865,              0.0063865
                    368,                0.72259,                0.40032,                 0.8988,                0.92164,                0.92013,                0.96173,                0.75163,                0.85949,                0.42789,                0.94136,              0.0063766,              0.0063766,              0.0063766
                    369,                 0.7043,                0.39679,                0.88716,                0.92466,                0.91837,                0.96126,                0.75037,                0.86316,                0.42984,                0.94239,              0.0063667,              0.0063667,              0.0063667
                    370,                0.70437,                0.39599,                0.88362,                0.91537,                0.92857,                0.96129,                0.75148,                0.86055,                0.43134,                0.94177,              0.0063568,              0.0063568,              0.0063568
                    371,                0.72083,                0.40092,                0.89387,                 0.9136,                0.93537,                0.96122,                0.74816,                0.86398,                0.43048,                  0.943,              0.0063469,              0.0063469,              0.0063469
                    372,                0.71032,                0.39939,                0.88724,                0.91416,                0.93197,                0.96129,                0.74768,                0.86428,                0.43185,                0.94338,               0.006337,               0.006337,               0.006337
                    373,                0.71785,                0.40346,                0.88901,                0.91927,                0.93197,                0.96127,                0.74868,                0.86368,                0.43241,                0.94357,              0.0063271,              0.0063271,              0.0063271
                    374,                 0.7025,                0.39732,                0.88415,                0.92715,                0.90905,                0.95944,                0.74668,                0.86285,                0.43206,                0.94439,              0.0063172,              0.0063172,              0.0063172
                    375,                0.70649,                0.39596,                0.88941,                0.93314,                0.90197,                0.95994,                0.74746,                0.86266,                0.42936,                0.94536,              0.0063073,              0.0063073,              0.0063073
                    376,                0.72662,                0.40629,                0.89124,                 0.9337,                0.90476,                0.96052,                0.74968,                0.86217,                0.42886,                0.94622,              0.0062974,              0.0062974,              0.0062974
                    377,                 0.7016,                0.39596,                0.88867,                0.93708,                0.90816,                0.96092,                0.75035,                0.86273,                0.42829,                0.94747,              0.0062875,              0.0062875,              0.0062875
                    378,                0.71001,                0.39556,                0.89051,                0.93394,                0.91367,                0.96079,                0.74773,                 0.8633,                0.42892,                0.94929,              0.0062776,              0.0062776,              0.0062776
                    379,                0.71937,                0.39881,                0.89693,                0.93373,                0.91057,                0.96071,                0.74747,                0.86367,                 0.4303,                0.95034,              0.0062677,              0.0062677,              0.0062677
                    380,                0.69951,                0.39447,                0.88351,                0.93656,                0.91156,                0.96278,                0.74918,                  0.863,                0.42806,                0.95164,              0.0062578,              0.0062578,              0.0062578
                    381,                0.72172,                0.40292,                0.90152,                0.93919,                0.91156,                0.96088,                0.74667,                0.86474,                0.42679,                0.95371,              0.0062479,              0.0062479,              0.0062479
                    382,                0.70004,                0.39367,                0.88459,                0.93708,                0.91176,                0.96021,                0.74675,                0.86423,                 0.4248,                0.95372,               0.006238,               0.006238,               0.006238
                    383,                0.71587,                 0.4028,                0.89205,                0.93698,                0.91034,                0.96027,                0.74575,                0.86327,                0.42309,                 0.9536,              0.0062281,              0.0062281,              0.0062281
                    384,                0.72192,                0.39779,                0.89324,                0.93856,                0.90816,                0.96168,                0.74707,                0.86308,                0.42306,                0.95279,              0.0062182,              0.0062182,              0.0062182
                    385,                0.71614,                0.40168,                0.89312,                0.93625,                0.90816,                0.96071,                0.75135,                0.86075,                0.42462,                0.95166,              0.0062083,              0.0062083,              0.0062083
                    386,                0.71548,                0.39823,                0.88678,                0.94004,                0.90657,                 0.9611,                0.75054,                0.85931,                0.42182,                0.95123,              0.0061984,              0.0061984,              0.0061984
                    387,                0.70255,                0.39056,                0.88225,                0.94014,                0.90811,                0.96136,                 0.7497,                0.85851,                0.42221,                0.95079,              0.0061885,              0.0061885,              0.0061885
                    388,                0.69499,                0.39125,                 0.8763,                0.94123,                0.91156,                 0.9626,                0.75002,                0.85711,                0.42384,                 0.9499,              0.0061786,              0.0061786,              0.0061786
                    389,                0.70306,                0.39769,                0.89569,                0.94005,                0.91156,                0.96256,                0.75151,                0.85813,                0.42405,                0.94962,              0.0061687,              0.0061687,              0.0061687
                    390,                0.71344,                0.39899,                0.88691,                0.94376,                0.91156,                0.96302,                0.75197,                0.85903,                0.42254,                0.94934,              0.0061588,              0.0061588,              0.0061588
                    391,                 0.6902,                0.39101,                0.89062,                0.94342,                0.90748,                0.96094,                0.75139,                0.85879,                0.42331,                0.94822,              0.0061489,              0.0061489,              0.0061489
                    392,                0.69875,                0.39153,                0.88233,                0.94006,                0.90476,                0.95872,                0.75005,                0.85877,                0.42316,                0.94739,               0.006139,               0.006139,               0.006139
                    393,                0.72032,                0.40744,                0.89632,                0.93349,                  0.907,                0.96104,                0.75073,                0.85772,                0.42201,                0.94578,              0.0061291,              0.0061291,              0.0061291
                    394,                0.70573,                0.39278,                0.88367,                0.93644,                0.90196,                0.96084,                0.75107,                0.85753,                0.42566,                0.94446,              0.0061192,              0.0061192,              0.0061192
                    395,                0.71739,                0.39943,                0.88832,                 0.9371,                0.90136,                0.96136,                0.75069,                0.85956,                0.42845,                0.94469,              0.0061093,              0.0061093,              0.0061093
                    396,                0.69732,                0.39606,                0.88525,                0.93991,                0.90136,                0.96178,                0.75168,                0.86045,                0.42738,                0.94473,              0.0060994,              0.0060994,              0.0060994
                    397,                0.70634,                0.39793,                0.88409,                0.93992,                0.90458,                0.96172,                0.75304,                0.86195,                0.42723,                0.94516,              0.0060895,              0.0060895,              0.0060895
                    398,                0.70402,                0.38826,                0.89059,                0.93728,                0.90816,                0.96154,                0.75184,                0.86222,                0.42667,                0.94469,              0.0060796,              0.0060796,              0.0060796
                    399,                0.69056,                0.39163,                0.88666,                0.93861,                0.90816,                0.96103,                0.75127,                 0.8613,                0.42695,                0.94396,              0.0060697,              0.0060697,              0.0060697
                    400,                 0.6914,                0.38463,                0.88678,                0.93133,                0.91497,                 0.9627,                0.75221,                0.86225,                0.42541,                0.94407,              0.0060598,              0.0060598,              0.0060598
                    401,                0.68456,                0.38898,                0.88055,                0.93721,                0.91386,                0.96148,                 0.7515,                0.86121,                0.42638,                0.94391,              0.0060499,              0.0060499,              0.0060499
                    402,                0.70256,                 0.3957,                0.88812,                0.92992,                0.91497,                0.96135,                0.75368,                0.85988,                 0.4247,                0.94277,                0.00604,                0.00604,                0.00604
                    403,                 0.6905,                0.39027,                0.88807,                0.93689,                0.90886,                0.96143,                0.75332,                0.85974,                0.42225,                0.94308,              0.0060301,              0.0060301,              0.0060301
                    404,                0.67489,                0.37696,                0.88267,                0.93095,                0.91156,                0.95922,                0.75422,                0.85949,                0.42237,                0.94304,              0.0060202,              0.0060202,              0.0060202
                    405,                0.68704,                0.38594,                0.88204,                0.92736,                0.91187,                0.95921,                0.75401,                0.85876,                0.42146,                 0.9423,              0.0060103,              0.0060103,              0.0060103
                    406,                0.69298,                0.39406,                0.88447,                0.92721,                0.90985,                0.95916,                0.75355,                0.85857,                0.42138,                0.94268,              0.0060004,              0.0060004,              0.0060004
                    407,                0.71334,                0.39197,                0.89439,                0.92737,                0.91202,                0.96123,                0.75641,                0.85825,                0.42205,                0.94286,              0.0059905,              0.0059905,              0.0059905
                    408,                0.67773,                 0.3738,                0.87789,                0.93032,                0.90824,                0.96113,                0.75529,                0.85782,                0.42273,                0.94333,              0.0059806,              0.0059806,              0.0059806
                    409,                0.69039,                0.38183,                0.88869,                0.92922,                0.91156,                0.96133,                0.75554,                0.85732,                0.42204,                0.94376,              0.0059707,              0.0059707,              0.0059707
                    410,                0.69747,                0.39121,                0.88677,                0.92791,                0.91935,                0.96132,                0.75568,                0.85823,                0.42115,                 0.9442,              0.0059608,              0.0059608,              0.0059608
                    411,                0.70329,                0.39923,                0.88634,                0.92745,                0.92177,                0.96334,                0.75612,                0.85991,                0.42182,                0.94471,              0.0059509,              0.0059509,              0.0059509
                    412,                0.68297,                0.38083,                 0.8845,                0.92498,                 0.9227,                0.96293,                0.75427,                0.86111,                0.42444,                0.94573,               0.005941,               0.005941,               0.005941
                    413,                0.68666,                0.38804,                0.88855,                0.92182,                0.92243,                0.96293,                0.75547,                0.86185,                 0.4256,                0.94558,              0.0059311,              0.0059311,              0.0059311
                    414,                0.69462,                0.38718,                0.87658,                 0.9246,                0.91766,                0.96259,                0.75378,                0.86222,                0.42496,                0.94542,              0.0059212,              0.0059212,              0.0059212
                    415,                0.69222,                0.38649,                0.88268,                0.92425,                0.92177,                0.96267,                0.75364,                0.86191,                0.42327,                0.94524,              0.0059113,              0.0059113,              0.0059113
                    416,                0.68524,                0.38038,                0.87996,                0.92163,                0.91999,                0.96282,                0.75293,                0.86098,                0.42389,                0.94471,              0.0059014,              0.0059014,              0.0059014
                    417,                 0.6944,                0.39183,                0.88912,                0.92186,                0.91156,                0.96286,                0.74992,                 0.8606,                 0.4236,                0.94411,              0.0058915,              0.0058915,              0.0058915
                    418,                 0.6685,                0.37885,                0.87318,                0.92432,                0.91391,                0.96266,                0.75091,                0.86091,                0.42504,                0.94406,              0.0058816,              0.0058816,              0.0058816
                    419,                0.68807,                0.38352,                0.88388,                 0.9159,                0.91497,                0.96203,                0.75057,                0.86027,                0.42356,                0.94358,              0.0058717,              0.0058717,              0.0058717
                    420,                0.67647,                 0.3821,                0.88306,                0.92094,                0.91127,                0.96216,                0.75223,                0.86029,                0.42317,                  0.943,              0.0058618,              0.0058618,              0.0058618
                    421,                0.67787,                0.37799,                0.87703,                0.91915,                0.91497,                0.96223,                0.75042,                0.86007,                0.42294,                0.94303,              0.0058519,              0.0058519,              0.0058519
                    422,                 0.6752,                0.37768,                0.87615,                0.91875,                0.91497,                0.96289,                0.75175,                0.86049,                0.42337,                0.94294,               0.005842,               0.005842,               0.005842
                    423,                0.66277,                0.37381,                0.87221,                0.91811,                0.91837,                0.95974,                0.75209,                0.86068,                0.42237,                0.94317,              0.0058321,              0.0058321,              0.0058321
                    424,                0.68989,                0.38348,                0.89118,                0.91068,                0.92177,                0.95954,                0.75223,                0.86158,                0.42341,                0.94339,              0.0058222,              0.0058222,              0.0058222
                    425,                0.67241,                0.37556,                0.88122,                0.91061,                0.92177,                0.95928,                 0.7511,                 0.8613,                0.42474,                0.94307,              0.0058123,              0.0058123,              0.0058123
                    426,                0.67628,                0.37901,                0.88314,                0.90739,                0.92177,                0.95951,                0.75183,                0.86212,                0.42362,                0.94316,              0.0058024,              0.0058024,              0.0058024
                    427,                0.68159,                0.37895,                 0.8823,                 0.9123,                0.91992,                0.95935,                 0.7528,                0.86254,                0.42295,                0.94335,              0.0057925,              0.0057925,              0.0057925
