                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    501,                 0.5561,                0.34206,                0.86189,                0.99731,                0.99146,                0.99493,                0.94204,                0.36844,                0.24299,                0.79081,               0.001012,               0.001012,               0.001012
                    502,                0.53687,                0.34475,                0.85809,                0.99467,                0.99577,                0.99496,                0.94415,                0.36892,                0.23737,                0.79126,                0.00101,                0.00101,                0.00101
                    503,                0.53634,                0.33781,                0.86826,                0.99758,                0.99466,                0.99495,                0.94341,                0.36033,                0.24118,                0.79006,               0.001008,               0.001008,               0.001008
                    504,                0.53924,                0.33906,                0.86717,                0.99733,                0.99566,                0.99495,                0.94307,                0.35245,                0.23912,                0.78926,               0.001006,               0.001006,               0.001006
                    505,                0.60168,                0.35721,                0.89116,                0.99866,                0.99721,                0.99495,                0.93945,                0.35918,                 0.2396,                0.78946,              0.0010041,              0.0010041,              0.0010041
                    506,                0.55309,                0.34008,                 0.8612,                0.99721,                0.99332,                0.99493,                0.93915,                0.35923,                0.24257,                0.78959,              0.0010021,              0.0010021,              0.0010021
                    507,                0.52902,                 0.3324,                0.84799,                0.99751,                0.99332,                0.99495,                0.94254,                 0.3645,                0.24178,                0.79013,              0.0010001,              0.0010001,              0.0010001
                    508,                0.50895,                0.31829,                0.83694,                0.99866,                 0.9942,                0.99495,                0.94307,                0.37017,                0.23904,                0.78961,             0.00099812,             0.00099812,             0.00099812
                    509,                0.54074,                0.33397,                0.85825,                0.99755,                0.99332,                0.99495,                0.94494,                0.36333,                0.24105,                0.78943,             0.00099614,             0.00099614,             0.00099614
                    510,                0.54257,                0.32647,                0.86044,                0.99553,                0.99332,                0.99491,                0.94478,                0.35753,                0.24031,                0.78843,             0.00099416,             0.00099416,             0.00099416
                    511,                0.53334,                0.32282,                0.84453,                0.99457,                0.99466,                0.99489,                0.94276,                0.35215,                0.23605,                0.78787,             0.00099218,             0.00099218,             0.00099218
                    512,                0.53503,                0.32365,                 0.8614,                  0.992,                0.99382,                0.99489,                0.94646,                0.35025,                0.23573,                0.78767,              0.0009902,              0.0009902,              0.0009902
                    513,                0.54037,                0.32906,                0.86652,                0.99223,                0.99599,                0.99489,                0.94727,                0.34533,                0.23378,                0.78755,             0.00098822,             0.00098822,             0.00098822
                    514,                0.54157,                0.33801,                 0.8681,                0.99865,                0.98783,                0.99488,                0.94634,                0.34708,                0.23381,                0.78761,             0.00098624,             0.00098624,             0.00098624
                    515,                0.51273,                0.32567,                0.86035,                0.99466,                0.99485,                0.99492,                0.94725,                0.35434,                0.23738,                0.78849,             0.00098426,             0.00098426,             0.00098426
                    516,                0.55156,                0.33398,                0.84547,                0.99806,                0.99466,                0.99493,                0.94344,                0.35049,                0.23411,                0.78814,             0.00098228,             0.00098228,             0.00098228
                    517,                0.54128,                0.32975,                0.86524,                0.99511,                0.99332,                0.99491,                0.94486,                0.34921,                0.23747,                0.78753,              0.0009803,              0.0009803,              0.0009803
                    518,                0.52857,                0.33728,                0.84847,                0.99598,                0.99205,                0.99492,                0.94418,                0.35227,                0.23601,                0.78858,             0.00097832,             0.00097832,             0.00097832
                    519,                 0.5177,                0.32769,                0.85197,                0.99611,                0.99065,                0.99492,                0.94316,                0.35956,                0.23901,                0.78931,             0.00097634,             0.00097634,             0.00097634
                    520,                0.52727,                 0.3255,                 0.8521,                 0.9967,                0.99199,                0.99492,                 0.9432,                0.35699,                0.23771,                0.78907,             0.00097436,             0.00097436,             0.00097436
                    521,                0.54614,                0.34034,                0.87051,                0.99599,                0.99445,                0.99491,                0.94413,                0.35261,                0.23879,                0.78845,             0.00097238,             0.00097238,             0.00097238
                    522,                0.52078,                0.32551,                0.85745,                0.99509,                0.99332,                0.99491,                0.94689,                0.34979,                0.23429,                0.78792,              0.0009704,              0.0009704,              0.0009704
                    523,                0.56322,                0.34978,                0.87489,                0.99531,                0.99466,                0.99489,                0.94565,                0.34883,                 0.2346,                0.78736,             0.00096842,             0.00096842,             0.00096842
                    524,                0.53938,                 0.3357,                0.85588,                0.99533,                0.99599,                0.99486,                0.94831,                0.34311,                0.23309,                0.78604,             0.00096644,             0.00096644,             0.00096644
                    525,                0.53046,                0.32518,                0.84507,                 0.9907,                0.99574,                0.99476,                0.94557,                0.34905,                0.23972,                0.78688,             0.00096446,             0.00096446,             0.00096446
                    526,                0.52914,                0.34068,                  0.864,                   0.99,                0.99466,                0.99478,                0.94739,                0.34925,                0.23649,                0.78752,             0.00096248,             0.00096248,             0.00096248
                    527,                0.53271,                0.33944,                0.83779,                0.99597,                0.98865,                0.99493,                0.94618,                0.34927,                 0.2352,                 0.7878,              0.0009605,              0.0009605,              0.0009605
                    528,                0.50619,                0.31936,                0.83767,                0.99202,                0.99583,                0.99496,                0.94555,                0.34996,                0.23381,                0.78796,             0.00095852,             0.00095852,             0.00095852
                    529,                0.52855,                0.32479,                0.84235,                0.99654,                0.99332,                0.99495,                0.94202,                0.35259,                0.23514,                0.78808,             0.00095654,             0.00095654,             0.00095654
                    530,                0.55047,                0.33133,                0.86285,                0.99468,                0.99332,                0.99493,                 0.9436,                0.35247,                0.23683,                0.78789,             0.00095456,             0.00095456,             0.00095456
                    531,                0.50756,                0.31239,                0.84928,                0.99598,                0.99282,                0.99495,                0.94483,                0.35644,                0.23675,                0.78658,             0.00095258,             0.00095258,             0.00095258
                    532,                0.54603,                0.32911,                0.86665,                0.99466,                0.99557,                0.99497,                0.94568,                0.35103,                0.23875,                 0.7858,              0.0009506,              0.0009506,              0.0009506
                    533,                0.54461,                0.34488,                0.86519,                0.99732,                0.99294,                0.99497,                0.94486,                0.34387,                0.23615,                0.78587,             0.00094862,             0.00094862,             0.00094862
                    534,                0.52121,                0.32752,                0.87655,                0.99866,                0.99311,                0.99496,                0.94437,                0.34429,                0.23432,                0.78636,             0.00094664,             0.00094664,             0.00094664
                    535,                0.56174,                0.34101,                0.87266,                0.99732,                0.99234,                0.99497,                0.94337,                0.35637,                0.24063,                0.78835,             0.00094466,             0.00094466,             0.00094466
                    536,                0.52861,                0.34294,                0.83453,                0.99857,                0.99199,                0.99496,                0.94339,                0.36011,                 0.2423,                0.78867,             0.00094268,             0.00094268,             0.00094268
                    537,                0.53314,                0.33039,                0.84793,                0.99566,                0.99599,                0.99496,                0.94693,                0.35556,                0.24007,                0.78788,              0.0009407,              0.0009407,              0.0009407
                    538,                0.52231,                0.32766,                0.84521,                0.99785,                0.99599,                0.99495,                0.94972,                0.34689,                0.23076,                0.78688,             0.00093872,             0.00093872,             0.00093872
                    539,                0.50732,                0.32502,                0.83149,                0.99649,                0.99599,                0.99495,                 0.9482,                0.34581,                0.23558,                0.78715,             0.00093674,             0.00093674,             0.00093674
                    540,                0.52778,                0.33174,                0.86743,                0.99596,                0.99599,                0.99496,                0.94988,                 0.3484,                  0.237,                0.78727,             0.00093476,             0.00093476,             0.00093476
                    541,                0.50483,                0.41729,                0.83744,                0.99701,                0.99466,                0.99496,                0.94962,                0.35098,                0.23476,                0.78729,             0.00093278,             0.00093278,             0.00093278
                    542,                0.53236,                0.33484,                0.85455,                0.99732,                0.99427,                0.99493,                0.94821,                0.35373,                0.23388,                0.78798,              0.0009308,              0.0009308,              0.0009308
                    543,                0.51958,                0.32482,                0.85408,                0.99688,                0.99332,                0.99495,                0.94938,                0.36033,                0.23778,                0.78849,             0.00092882,             0.00092882,             0.00092882
                    544,                0.53088,                0.32277,                0.85218,                0.99651,                0.99332,                0.99495,                0.94745,                0.35798,                0.23382,                0.78838,             0.00092684,             0.00092684,             0.00092684
                    545,                0.52799,                0.32841,                0.85784,                0.99732,                0.99369,                0.99495,                0.94422,                0.35203,                0.23479,                0.78889,             0.00092486,             0.00092486,             0.00092486
                    546,                0.51011,                0.32227,                0.84956,                0.99577,                0.99466,                0.99495,                0.94559,                0.35277,                 0.2375,                0.78942,             0.00092288,             0.00092288,             0.00092288
                    547,                0.51431,                0.32551,                0.86076,                0.99717,                0.99466,                0.99496,                0.94878,                0.34793,                0.23501,                0.78791,              0.0009209,              0.0009209,              0.0009209
                    548,                0.54257,                0.33566,                0.85236,                0.99829,                0.99466,                0.99496,                0.94971,                0.34805,                0.23074,                0.78664,             0.00091892,             0.00091892,             0.00091892
                    549,                0.53758,                0.32583,                0.86488,                 0.9986,                0.99466,                0.99495,                0.94739,                0.34562,                0.23169,                0.78598,             0.00091694,             0.00091694,             0.00091694
                    550,                0.52774,                0.32421,                0.83916,                0.99857,                0.99466,                0.99495,                0.94927,                0.34317,                0.22952,                0.78541,             0.00091496,             0.00091496,             0.00091496
                    551,                0.53036,                0.33123,                0.86143,                0.99674,                0.99466,                0.99493,                0.94911,                0.33779,                0.22681,                0.78444,             0.00091298,             0.00091298,             0.00091298
                    552,                0.52805,                 0.3215,                 0.8561,                0.99732,                0.99435,                0.99495,                0.94958,                0.33515,                0.22715,                0.78415,               0.000911,               0.000911,               0.000911
                    553,                0.53593,                0.34046,                0.85451,                0.99621,                0.99466,                0.99496,                0.95031,                0.33517,                0.22802,                0.78414,             0.00090902,             0.00090902,             0.00090902
                    554,                0.53873,                 0.3219,                 0.8589,                0.99732,                 0.9952,                0.99495,                0.94841,                0.33889,                0.22994,                0.78491,             0.00090704,             0.00090704,             0.00090704
                    555,                0.51475,                0.31974,                0.85445,                0.99866,                0.99598,                0.99496,                 0.9491,                0.34467,                0.23355,                0.78549,             0.00090506,             0.00090506,             0.00090506
                    556,                 0.5245,                0.31238,                0.84968,                0.99692,                0.99599,                0.99495,                0.95068,                 0.3461,                0.23368,                0.78566,             0.00090308,             0.00090308,             0.00090308
                    557,                0.51261,                  0.319,                0.84874,                0.99549,                0.99599,                0.99496,                  0.948,                0.34936,                 0.2295,                  0.786,              0.0009011,              0.0009011,              0.0009011
                    558,                0.53746,                 0.3274,                0.86011,                0.99466,                 0.9945,                0.99495,                0.94987,                0.35285,                0.23036,                0.78607,             0.00089912,             0.00089912,             0.00089912
                    559,                 0.5241,                0.31816,                0.85947,                0.99788,                0.99332,                0.99495,                0.94959,                0.35052,                0.22865,                0.78525,             0.00089714,             0.00089714,             0.00089714
                    560,                0.50075,                0.31508,                0.84927,                0.99845,                0.99332,                0.99495,                0.94797,                0.35458,                0.23622,                0.78556,             0.00089516,             0.00089516,             0.00089516
                    561,                0.53245,                0.32548,                0.85918,                0.99866,                0.99283,                0.99495,                0.94712,                0.35324,                0.23585,                0.78595,             0.00089318,             0.00089318,             0.00089318
                    562,                0.52125,                0.32591,                0.86483,                0.99839,                0.99466,                0.99496,                0.94832,                0.34827,                0.23313,                0.78596,              0.0008912,              0.0008912,              0.0008912
                    563,                0.50974,                0.32727,                 0.8585,                0.99732,                0.99465,                0.99497,                  0.953,                0.34332,                0.22794,                0.78541,             0.00088922,             0.00088922,             0.00088922
                    564,                 0.5165,                0.32665,                0.84314,                0.99503,                0.99332,                0.99496,                0.95199,                0.34285,                0.22862,                0.78528,             0.00088724,             0.00088724,             0.00088724
                    565,                0.50924,                0.32026,                0.85015,                0.99466,                0.99449,                0.99495,                0.95214,                 0.3399,                0.23271,                0.78476,             0.00088526,             0.00088526,             0.00088526
                    566,                 0.5242,                 0.3231,                 0.8602,                0.99599,                0.99428,                0.99493,                0.95248,                0.33106,                0.22644,                0.78358,             0.00088328,             0.00088328,             0.00088328
                    567,                 0.5272,                0.32059,                0.84672,                0.99594,                0.99199,                0.99495,                0.95111,                0.32993,                0.22863,                0.78367,              0.0008813,              0.0008813,              0.0008813
                    568,                0.47778,                 0.3007,                0.83921,                0.99466,                0.99438,                0.99492,                0.95162,                0.33383,                0.22901,                0.78288,             0.00087932,             0.00087932,             0.00087932
                    569,                0.50575,                0.35879,                0.85606,                0.99333,                0.99401,                0.99492,                0.94992,                0.33703,                0.23124,                0.78298,             0.00087734,             0.00087734,             0.00087734
                    570,                0.51347,                 0.3121,                0.85304,                0.99351,                0.99466,                0.99492,                0.95146,                0.33919,                0.22902,                0.78332,             0.00087536,             0.00087536,             0.00087536
                    571,                0.51502,                0.31647,                0.86199,                0.99514,                0.99332,                0.99492,                0.95445,                0.33922,                0.23438,                0.78327,             0.00087338,             0.00087338,             0.00087338
                    572,                0.50333,                0.31952,                0.85798,                0.99559,                0.99599,                0.99493,                0.95394,                0.33388,                0.23014,                0.78287,              0.0008714,              0.0008714,              0.0008714
                    573,                0.50637,                0.32482,                0.86065,                0.99599,                0.99596,                0.99493,                0.95513,                0.33421,                0.22683,                0.78302,             0.00086942,             0.00086942,             0.00086942
                    574,                0.51113,                0.31758,                0.84637,                0.99599,                0.99482,                0.99495,                0.95138,                0.34007,                0.23216,                0.78362,             0.00086744,             0.00086744,             0.00086744
                    575,                0.51496,                0.31761,                0.85481,                0.99686,                0.99466,                0.99493,                 0.9536,                0.33873,                0.22805,                0.78324,             0.00086546,             0.00086546,             0.00086546
                    576,                0.52696,                0.32661,                0.86106,                  0.996,                0.99466,                0.99492,                0.95174,                0.33626,                  0.229,                0.78293,             0.00086348,             0.00086348,             0.00086348
                    577,                0.51775,                0.33167,                0.85811,                 0.9945,                0.99599,                0.99492,                0.95247,                0.33678,                0.23237,                0.78401,              0.0008615,              0.0008615,              0.0008615
                    578,                  0.521,                 0.3191,                0.84541,                0.99333,                 0.9947,                0.99493,                0.95146,                 0.3364,                0.23024,                0.78436,             0.00085952,             0.00085952,             0.00085952
                    579,                0.51874,                0.32161,                0.85938,                0.99732,                0.99521,                0.99496,                 0.9524,                 0.3342,                0.23031,                0.78398,             0.00085754,             0.00085754,             0.00085754
                    580,                0.49824,                0.31537,                0.83442,                0.99715,                0.99599,                0.99496,                 0.9537,                0.33555,                0.22933,                 0.7839,             0.00085556,             0.00085556,             0.00085556
                    581,                0.53259,                0.31731,                0.86977,                0.99493,                0.99332,                0.99496,                0.95441,                0.33885,                0.22968,                0.78457,             0.00085358,             0.00085358,             0.00085358
                    582,                0.50697,                0.31011,                0.85837,                0.99599,                 0.9943,                0.99496,                0.95497,                0.34126,                0.23071,                 0.7851,              0.0008516,              0.0008516,              0.0008516
                    583,                0.51997,                0.31877,                 0.8594,                0.99599,                0.99412,                0.99497,                0.95448,                0.33912,                0.22759,                0.78451,             0.00084962,             0.00084962,             0.00084962
                    584,                0.48804,                 0.3067,                0.84092,                0.99866,                0.99278,                  0.995,                0.95472,                0.33069,                0.22333,                0.78309,             0.00084764,             0.00084764,             0.00084764
                    585,                0.50896,                 0.3052,                0.85141,                0.99866,                 0.9929,                  0.995,                0.95502,                0.33144,                0.22605,                0.78316,             0.00084566,             0.00084566,             0.00084566
                    586,                0.53923,                0.31373,                0.86953,                0.99599,                0.99377,                0.99497,                0.95408,                0.33125,                0.22364,                0.78378,             0.00084368,             0.00084368,             0.00084368
                    587,                0.49331,                0.31239,                0.82952,                0.99303,                0.99599,                0.99496,                0.95201,                0.32852,                0.22372,                0.78383,              0.0008417,              0.0008417,              0.0008417
                    588,                0.50616,                0.31872,                 0.8767,                0.99466,                0.99561,                0.99495,                0.95211,                0.32946,                0.22529,                0.78359,             0.00083972,             0.00083972,             0.00083972
                    589,                0.56693,                0.33936,                0.90733,                 0.9957,                0.99466,                0.99493,                0.95331,                0.32597,                0.21968,                0.78308,             0.00083774,             0.00083774,             0.00083774
                    590,                0.51126,                0.31728,                0.85895,                0.99506,                0.99332,                0.99493,                0.95115,                0.32577,                0.22139,                 0.7832,             0.00083576,             0.00083576,             0.00083576
                    591,                 0.5084,                 0.3131,                0.85418,                0.99665,                0.99466,                0.99495,                 0.9528,                0.32748,                0.22147,                0.78292,             0.00083378,             0.00083378,             0.00083378
                    592,                0.53493,                0.31757,                0.86214,                0.99672,                0.99599,                0.99493,                0.95214,                0.32702,                0.22065,                0.78203,              0.0008318,              0.0008318,              0.0008318
                    593,                0.51545,                 0.3144,                0.84178,                0.99585,                0.99599,                0.99493,                0.95555,                0.32638,                0.22199,                0.78174,             0.00082982,             0.00082982,             0.00082982
                    594,                 0.4858,                0.30213,                0.85042,                0.99433,                0.99599,                0.99495,                0.95257,                0.33415,                0.22675,                0.78221,             0.00082784,             0.00082784,             0.00082784
                    595,                0.50412,                0.30937,                0.85134,                0.99458,                0.99599,                0.99495,                0.95341,                0.33936,                0.22641,                0.78218,             0.00082586,             0.00082586,             0.00082586
                    596,                0.48555,                0.30315,                0.84696,                0.99485,                0.99599,                0.99495,                0.95541,                0.33317,                0.22808,                0.78181,             0.00082388,             0.00082388,             0.00082388
                    597,                0.51053,                 0.3101,                0.85845,                 0.9946,                0.99599,                0.99495,                0.95502,                0.32643,                 0.2231,                0.78117,              0.0008219,              0.0008219,              0.0008219
                    598,                0.49136,                0.31032,                 0.8463,                0.99567,                0.99599,                0.99495,                0.95675,                0.32247,                 0.2195,                0.78042,             0.00081992,             0.00081992,             0.00081992
                    599,                0.49974,                0.31321,                0.85786,                0.99569,                0.99599,                0.99493,                0.95625,                0.32482,                0.22137,                 0.7807,             0.00081794,             0.00081794,             0.00081794
                    600,                0.51233,                0.31427,                0.85926,                0.99573,                0.99599,                0.99495,                0.95798,                0.32455,                0.22363,                0.78085,             0.00081596,             0.00081596,             0.00081596
                    601,                 0.4845,                0.30279,                 0.8494,                0.99599,                0.99509,                0.99496,                 0.9578,                0.32445,                0.22143,                0.78119,             0.00081398,             0.00081398,             0.00081398
                    602,                0.52383,                0.32086,                0.86844,                0.99554,                0.99599,                0.99496,                0.95878,                0.32696,                0.22109,                 0.7815,               0.000812,               0.000812,               0.000812
                    603,                0.51182,                0.31471,                0.84908,                0.99568,                0.99599,                0.99496,                0.95679,                0.32111,                0.21695,                0.78144,             0.00081002,             0.00081002,             0.00081002
                    604,                0.50316,                0.31625,                0.85044,                0.99573,                0.99733,                0.99495,                 0.9584,                0.32462,                0.21778,                0.78156,             0.00080804,             0.00080804,             0.00080804
                    605,                0.52612,                0.33768,                0.86465,                0.99576,                0.99733,                0.99493,                0.95968,                0.32361,                0.21484,                 0.7808,             0.00080606,             0.00080606,             0.00080606
                    606,                0.49166,                0.29893,                0.83342,                0.99718,                0.99733,                0.99495,                0.95672,                0.32385,                0.21658,                0.78104,             0.00080408,             0.00080408,             0.00080408
                    607,                0.50249,                0.30864,                0.82818,                0.99733,                0.99726,                0.99496,                0.95717,                0.31846,                 0.2183,                0.78048,              0.0008021,              0.0008021,              0.0008021
                    608,                 0.5768,                 0.3521,                0.90391,                0.99565,                0.99599,                0.99496,                0.95682,                 0.3191,                0.21959,                0.78045,             0.00080012,             0.00080012,             0.00080012
                    609,                0.48493,                0.29912,                0.84852,                  0.996,                0.99717,                0.99496,                0.95919,                  0.324,                0.21736,                0.78101,             0.00079814,             0.00079814,             0.00079814
                    610,                0.49739,                0.31119,                0.85532,                0.99725,                0.99466,                0.99495,                0.95882,                0.32177,                0.21744,                0.78076,             0.00079616,             0.00079616,             0.00079616
                    611,                0.48268,                0.29684,                0.84874,                0.99467,                 0.9968,                0.99492,                 0.9567,                0.31546,                0.21616,                0.78048,             0.00079418,             0.00079418,             0.00079418
                    612,                0.49876,                0.31053,                0.86247,                0.99599,                0.99583,                0.99492,                0.95786,                0.31591,                0.21772,                0.78071,              0.0007922,              0.0007922,              0.0007922
                    613,                0.49803,                0.31812,                0.84986,                0.99463,                0.99599,                0.99493,                0.95502,                0.31786,                0.21911,                0.78072,             0.00079022,             0.00079022,             0.00079022
                    614,                0.48751,                0.31076,                0.86387,                0.99409,                0.99599,                0.99492,                0.95501,                0.31742,                0.22249,                0.78123,             0.00078824,             0.00078824,             0.00078824
                    615,                0.51083,                0.31364,                0.84843,                0.99664,                0.99599,                0.99495,                0.95658,                0.31576,                0.21781,                0.78156,             0.00078626,             0.00078626,             0.00078626
                    616,                0.49101,                0.31114,                0.84878,                  0.996,                0.99599,                0.99495,                0.95912,                0.31615,                0.21594,                 0.7818,             0.00078428,             0.00078428,             0.00078428
                    617,                0.49325,                0.30599,                0.84524,                  0.996,                0.99707,                0.99493,                0.95825,                0.31863,                0.21571,                0.78159,              0.0007823,              0.0007823,              0.0007823
                    618,                0.48166,                0.30602,                0.84568,                  0.996,                0.99696,                0.99495,                0.96021,                0.31471,                0.21536,                0.78109,             0.00078032,             0.00078032,             0.00078032
                    619,                0.50094,                0.31263,                0.84446,                0.99599,                 0.9959,                0.99497,                0.95909,                0.31383,                0.21568,                0.78081,             0.00077834,             0.00077834,             0.00077834
                    620,                0.52029,                0.32207,                0.86022,                0.99764,                0.99466,                0.99496,                0.95887,                0.31287,                0.21533,                0.78055,             0.00077636,             0.00077636,             0.00077636
                    621,                0.48822,                0.30159,                0.84232,                0.99829,                0.99466,                0.99496,                0.95948,                0.31238,                0.21694,                0.78037,             0.00077438,             0.00077438,             0.00077438
                    622,                0.50892,                0.31844,                0.85843,                0.99573,                0.99599,                0.99496,                0.95734,                0.31121,                0.21388,                0.77979,              0.0007724,              0.0007724,              0.0007724
                    623,                0.51753,                0.31345,                0.85937,                0.99693,                0.99332,                0.99496,                0.95781,                0.31021,                0.21368,                0.77973,             0.00077042,             0.00077042,             0.00077042
                    624,                  0.495,                0.31581,                0.84337,                0.99705,                0.99332,                0.99496,                0.95999,                 0.3112,                0.21449,                0.78006,             0.00076844,             0.00076844,             0.00076844
                    625,                 0.4876,                0.29951,                0.82374,                0.99559,                0.99332,                0.99496,                0.95822,                 0.3115,                0.21717,                0.78033,             0.00076646,             0.00076646,             0.00076646
                    626,                0.48329,                0.31257,                0.83348,                0.99732,                0.99455,                0.99496,                0.95535,                0.31057,                0.21728,                0.78072,             0.00076448,             0.00076448,             0.00076448
                    627,                0.49521,                 0.3052,                0.84529,                0.99677,                0.99599,                0.99496,                0.95666,                0.31248,                 0.2175,                0.78119,              0.0007625,              0.0007625,              0.0007625
                    628,                0.48409,                0.30464,                0.84434,                 0.9953,                0.99599,                0.99496,                0.95698,                0.31165,                0.21593,                0.78088,             0.00076052,             0.00076052,             0.00076052
                    629,                0.47515,                0.29777,                0.83718,                0.99733,                0.99586,                0.99497,                0.95806,                0.31523,                0.21662,                0.78121,             0.00075854,             0.00075854,             0.00075854
                    630,                0.49498,                0.30937,                0.84892,                0.99617,                0.99466,                0.99496,                 0.9592,                0.31462,                0.21569,                0.78065,             0.00075656,             0.00075656,             0.00075656
                    631,                0.50447,                0.30746,                0.85739,                0.99732,                0.99429,                0.99496,                0.95985,                0.31127,                0.21439,                0.77991,             0.00075458,             0.00075458,             0.00075458
                    632,                0.48498,                 0.3089,                0.85164,                0.99732,                0.99396,                0.99496,                0.95851,                0.30882,                  0.215,                0.77994,              0.0007526,              0.0007526,              0.0007526
                    633,                 0.5146,                0.31484,                0.86628,                0.99516,                0.99599,                0.99496,                0.95911,                0.30298,                0.21388,                0.77939,             0.00075062,             0.00075062,             0.00075062
                    634,                0.48346,                0.29962,                0.82684,                0.99684,                0.99599,                0.99496,                0.95797,                0.30627,                0.21396,                0.77975,             0.00074864,             0.00074864,             0.00074864
